#nx=3 [0.00000000000E+00,1.00000000000E-01] [1.00000000000E-01,2.00000000000E-01] [2.00000000000E-01,3.00000000000E-01] [3.00000000000E-01,4.00000000000E-01] [4.00000000000E-01,5.00000000000E-01] [5.00000000000E-01,6.00000000000E-01] [6.00000000000E-01,7.00000000000E-01] [7.00000000000E-01,8.00000000000E-01] [8.00000000000E-01,9.00000000000E-01] [9.00000000000E-01,1.00000000000E+00] [1.00000000000E+00,1.20000000000E+00] [1.20000000000E+00,1.30000000000E+00] [1.30000000000E+00,1.40000000000E+00] [1.40000000000E+00,1.50000000000E+00] [1.50000000000E+00,1.60000000000E+00] [1.60000000000E+00,1.70000000000E+00] [1.70000000000E+00,1.80000000000E+00] [1.80000000000E+00,1.90000000000E+00] [1.90000000000E+00,2.00000000000E+00] [2.00000000000E+00,2.10000000000E+00] [2.10000000000E+00,2.20000000000E+00] [2.20000000000E+00,2.30000000000E+00] [2.30000000000E+00,2.40000000000E+00] [2.40000000000E+00,2.50000000000E+00] [2.50000000000E+00,2.60000000000E+00] [2.60000000000E+00,2.70000000000E+00] [2.70000000000E+00,2.80000000000E+00] [2.80000000000E+00,2.90000000000E+00] [2.90000000000E+00,3.00000000000E+00] [3.00000000000E+00,3.10000000000E+00] [3.10000000000E+00,3.20000000000E+00] [3.20000000000E+00,3.30000000000E+00] [3.30000000000E+00,3.40000000000E+00] [3.40000000000E+00,3.50000000000E+00] [3.50000000000E+00,3.60000000000E+00] [3.60000000000E+00,3.70000000000E+00] [3.70000000000E+00,3.80000000000E+00] [3.80000000000E+00,3.90000000000E+00] [3.90000000000E+00,4.00000000000E+00] [4.00000000000E+00,4.20000000000E+00] [4.20000000000E+00,4.40000000000E+00] 
../LO/LOjob/045/00/WpJ.WpJ_LO.LO.abs_yj1.s4500.tab.gz 8.32312020938E-03 8.47632987685E-03 8.35108533844E-03 8.23125313606E-03 8.46137009505E-03 8.35704998954E-03 8.41639766037E-03 8.28635429392E-03 8.49101887684E-03 8.44267061684E-03 8.35706894443E-03 8.28374815215E-03 8.41144034597E-03 8.27239279609E-03 8.44102189980E-03 8.35486433071E-03 8.53330069233E-03 8.34312042248E-03 8.24946229451E-03 8.21740410228E-03 8.18177225843E-03 8.40050779637E-03 8.46125411538E-03 8.31766841251E-03 8.06558763057E-03 8.53086520157E-03 8.57526346127E-03 8.13724632339E-03 8.66768073452E-03 8.46766049089E-03 8.05920395720E-03 8.63789910331E-03 7.48774554451E-03 8.42818258823E-03 8.51233063973E-03 8.44832359667E-03 8.38119219450E-03 8.24711524143E-03 8.22168391805E-03 8.32678952382E-03 8.47762452608E-03
../LO/LOjob/087/00/WpJ.WpJ_LO.LO.abs_yj1.s8700.tab.gz 8.43130115257E-03 8.33442477310E-03 8.38549351752E-03 8.22909412776E-03 8.29225761362E-03 8.49210080188E-03 8.37388413244E-03 8.11525182526E-03 8.49952949083E-03 8.21122585457E-03 8.57678925351E-03 8.58412950021E-03 8.41051020738E-03 8.39147558571E-03 8.39697586045E-03 8.21091956301E-03 8.23559427224E-03 8.46599997326E-03 8.08215239936E-03 8.61501454370E-03 8.22702125224E-03 8.48155531493E-03 8.38998125932E-03 8.36888581922E-03 8.40829146225E-03 8.31088235119E-03 8.68277872112E-03 8.05470618287E-03 8.19348842735E-03 8.64090825002E-03 8.62096434657E-03 8.68572910393E-03 8.47610569674E-03 8.46614326452E-03 8.63445746411E-03 8.41872709915E-03 8.39254918919E-03 8.43299291455E-03 8.23491012925E-03 8.39407281848E-03 8.48674933406E-03
../LO/LOjob/083/00/WpJ.WpJ_LO.LO.abs_yj1.s8300.tab.gz 8.31791410496E-03 8.37451370847E-03 8.37408490198E-03 8.33416890814E-03 8.38821390895E-03 8.19316162068E-03 8.38584805514E-03 8.47403727047E-03 8.47920641741E-03 8.44552673216E-03 8.38234623196E-03 8.34662635544E-03 8.25987193993E-03 8.43283399777E-03 8.34599185080E-03 8.49121104290E-03 8.55395626175E-03 8.31924605144E-03 8.54359232650E-03 7.96506908506E-03 8.17019183529E-03 8.08199233858E-03 8.19891050102E-03 8.10322166148E-03 8.12873023615E-03 8.21694667544E-03 8.17147538115E-03 8.53615502883E-03 8.65258126246E-03 8.26951098272E-03 8.52675703948E-03 8.63542930383E-03 8.07511576472E-03 8.48957991038E-03 8.55044170559E-03 8.29502090559E-03 8.69966879132E-03 8.43922888423E-03 8.34639190613E-03 8.30072256023E-03 8.42103376431E-03
../LO/LOjob/037/00/WpJ.WpJ_LO.LO.abs_yj1.s3700.tab.gz 8.40156303334E-03 8.37451370847E-03 8.39626996579E-03 8.35093429337E-03 8.13092213658E-03 8.22442599920E-03 8.35813729375E-03 8.23189614956E-03 8.24209239617E-03 8.44267061684E-03 8.33451318078E-03 8.33130764086E-03 8.35264973413E-03 8.21556516086E-03 8.36747186734E-03 8.52435484686E-03 8.28345454921E-03 8.25719063858E-03 8.25702140392E-03 8.08115722497E-03 8.31381984002E-03 8.29420521805E-03 8.19891050102E-03 8.27839940583E-03 8.32109694015E-03 8.36296769774E-03 8.07779298322E-03 8.58531480751E-03 7.58442300869E-03 8.62678394022E-03 8.49716492434E-03 8.51681443058E-03 8.08418713731E-03 7.64358035344E-03 6.11448621187E-03 8.30308684122E-03 8.52327510940E-03 8.32937824631E-03 8.26703667108E-03 8.37043501066E-03 8.39874460996E-03
../LO/LOjob/108/00/WpJ.WpJ_LO.LO.abs_yj1.s10800.tab.gz 8.40156303334E-03 8.33442477310E-03 8.39626996579E-03 8.35093429337E-03 8.13092213658E-03 8.22442599920E-03 8.35813729375E-03 8.23189614956E-03 8.24209239617E-03 8.44552673216E-03 8.33451318078E-03 8.33130764086E-03 8.35264973413E-03 8.21556516086E-03 8.36747186734E-03 8.52435484686E-03 8.28345454921E-03 8.25719063858E-03 8.25702140392E-03 8.08115722497E-03 8.31381984002E-03 8.29420521805E-03 8.38998125932E-03 8.27839940583E-03 8.32109694015E-03 8.34686502437E-03 8.07779298322E-03 8.58531480751E-03 7.58442300869E-03 8.62678394022E-03 8.49716492434E-03 8.51681443058E-03 8.08418713731E-03 7.64358035344E-03 6.11448621187E-03 8.30308684122E-03 8.52327510940E-03 8.32937824631E-03 8.26703667108E-03 8.37043501066E-03 8.15971485434E-03
../LO/LOjob/033/00/WpJ.WpJ_LO.LO.abs_yj1.s3300.tab.gz 8.50532153876E-03 8.47632987685E-03 8.37626934168E-03 8.37183315353E-03 8.44351653529E-03 8.21625593047E-03 8.33741033866E-03 8.41398421400E-03 8.40380243085E-03 8.47418843133E-03 8.35706894443E-03 8.29075769740E-03 8.17441212311E-03 8.39937781285E-03 8.43282233834E-03 8.33453434661E-03 8.45010505090E-03 8.24006384257E-03 8.50624606150E-03 8.48807043910E-03 8.18177225843E-03 8.35737947271E-03 8.21655738404E-03 8.36478810461E-03 8.54372765315E-03 8.65453193127E-03 8.27856293843E-03 7.91936768993E-03 8.57830082540E-03 7.74421425217E-03 8.58403895469E-03 8.49118586484E-03 8.47416567609E-03 8.45039868706E-03 6.82236174093E-03 8.25328168071E-03 8.49383937469E-03 8.24559018227E-03 8.30016769447E-03 8.26477191628E-03 8.42103376431E-03
../LO/LOjob/075/00/WpJ.WpJ_LO.LO.abs_yj1.s7500.tab.gz 8.29160164244E-03 8.48210486272E-03 8.29568076411E-03 8.35132458889E-03 8.29841526741E-03 8.23347243870E-03 8.10748368515E-03 8.37682256002E-03 8.38218237899E-03 8.42897225992E-03 8.32063054624E-03 8.33694041739E-03 8.40952275133E-03 8.37007406568E-03 8.16622704012E-03 8.13853366347E-03 8.38203034296E-03 8.32735286316E-03 8.21810911352E-03 8.15957120658E-03 8.52409919207E-03 8.38561450643E-03 8.62513009450E-03 8.54212541674E-03 7.99823051492E-03 8.53086520157E-03 7.91618560163E-03 7.83639684389E-03 8.34691431044E-03 8.27605680349E-03 8.42051828547E-03 8.55994765132E-03 8.42722010936E-03 8.46806258863E-03 8.41569605356E-03 8.32942499473E-03 8.37972575480E-03 8.55560557953E-03 8.47175826755E-03 8.34480035672E-03 8.47762452608E-03
../LO/LOjob/071/00/WpJ.WpJ_LO.LO.abs_yj1.s7100.tab.gz 8.37634694171E-03 8.46281093127E-03 8.29105045849E-03 8.38806946546E-03 8.24877457680E-03 8.33048919255E-03 8.11054871993E-03 8.34720757816E-03 8.18127817389E-03 8.27476572170E-03 8.41053255386E-03 8.29070081745E-03 8.36943541055E-03 8.30915340630E-03 8.31584470555E-03 8.24648551782E-03 8.32719588923E-03 8.24512089789E-03 8.39829048262E-03 8.26970356168E-03 8.35682647544E-03 8.31310950240E-03 8.40050432281E-03 7.77282302887E-03 8.43593019523E-03 8.02061680613E-03 8.61570580575E-03 8.73334610667E-03 8.58116620286E-03 8.02427615412E-03 7.06352334432E-03 7.65057542621E-03 8.46453093743E-03 8.51169216462E-03 8.60868817307E-03 8.41964865038E-03 8.32826645646E-03 8.34875964518E-03 8.34242370711E-03 8.18451416507E-03 8.46368692574E-03
../LO/LOjob/021/00/WpJ.WpJ_LO.LO.abs_yj1.s2100.tab.gz 8.21523556611E-03 0.00000000000E+00 8.26744666937E-03 8.32158753305E-03 8.13802325313E-03 8.24739019391E-03 8.40624831190E-03 8.17245397893E-03 8.35931255686E-03 8.14025001736E-03 8.41373370530E-03 8.40183664949E-03 8.21270146907E-03 8.41562173239E-03 8.26991761936E-03 8.16332535017E-03 8.39889575451E-03 8.28706635333E-03 8.31453324122E-03 8.17249452803E-03 8.54468911501E-03 8.62345421487E-03 8.57833890313E-03 8.38271969293E-03 7.89327826441E-03 8.41469876475E-03 8.21327820574E-03 8.42615304149E-03 8.30274715452E-03 8.62808926824E-03 8.58610889536E-03 8.62312988034E-03 8.53828012964E-03 8.47240928872E-03 8.52424292075E-03 8.53081957901E-03 8.45268350821E-03 8.42170780805E-03 8.29556511556E-03 8.32947227074E-03 8.43545860754E-03
../LO/LOjob/063/00/WpJ.WpJ_LO.LO.abs_yj1.s6300.tab.gz 8.48407969292E-03 8.51349009994E-03 8.35793732683E-03 8.32910511871E-03 8.50394965532E-03 8.45736387637E-03 8.19828850904E-03 8.21120902992E-03 8.24550851833E-03 8.36414332142E-03 8.40315110939E-03 8.47345547485E-03 8.34334178172E-03 8.22259246247E-03 8.35332472828E-03 8.24788933626E-03 8.40400395786E-03 8.31313944373E-03 8.27536080888E-03 8.16770669876E-03 8.58785779612E-03 8.42246300887E-03 8.57134189131E-03 8.54873137004E-03 8.11301870089E-03 8.68565048454E-03 7.91451704094E-03 8.39879567625E-03 8.48308184469E-03 8.43234910975E-03 8.09413160824E-03 8.52696934474E-03 8.44947084624E-03 7.97899798073E-03 8.61701230129E-03 8.29021961979E-03 8.52331259039E-03 8.37888448376E-03 8.15401657094E-03 8.14557258864E-03 8.36420349265E-03
../LO/LOjob/051/00/WpJ.WpJ_LO.LO.abs_yj1.s5100.tab.gz 8.41407682125E-03 8.23669411799E-03 8.35066064812E-03 8.34806995472E-03 8.37951426964E-03 8.28745385670E-03 8.15132476590E-03 8.31653770640E-03 8.35238653030E-03 8.42041175839E-03 8.43998715199E-03 8.33798789658E-03 8.49712240383E-03 8.34491496364E-03 8.38518528072E-03 8.35055583173E-03 8.27093035609E-03 8.25103032732E-03 8.40325672968E-03 8.50962937345E-03 8.39753368908E-03 8.48165505998E-03 8.21813849926E-03 8.33522196462E-03 8.00429078422E-03 8.18452509006E-03 8.20733911700E-03 8.17930632358E-03 8.53524356178E-03 8.13728250368E-03 8.57918764875E-03 8.60640207823E-03 8.50177915437E-03 8.48561080599E-03 8.69142936266E-03 8.31114454045E-03 8.56949909458E-03 8.40600500654E-03 8.37299278235E-03 8.18377500939E-03 8.46011265893E-03
../LO/LOjob/114/00/WpJ.WpJ_LO.LO.abs_yj1.s11400.tab.gz 8.37407476101E-03 8.47917621011E-03 8.38495992239E-03 8.34446425148E-03 8.42703308972E-03 8.46418897582E-03 8.54890070815E-03 8.32054679215E-03 8.22473594336E-03 8.30585993922E-03 8.43873419245E-03 8.22282929722E-03 8.41844949168E-03 8.23889673924E-03 8.41214498137E-03 8.34726319659E-03 8.47105508508E-03 8.36551901978E-03 8.35079691595E-03 8.26880050786E-03 8.62235705452E-03 8.59429204731E-03 8.16299627751E-03 8.36398541344E-03 8.57720736222E-03 8.46782482482E-03 8.46442412644E-03 8.02431624256E-03 8.07893704923E-03 8.43259737758E-03 7.66728599658E-03 8.60668091504E-03 8.56555912233E-03 8.05835703154E-03 8.72610330964E-03 8.22751489976E-03 8.33302922424E-03 8.40630241427E-03 8.21356454296E-03 8.22947613731E-03 8.34560565300E-03
../LO/LOjob/110/00/WpJ.WpJ_LO.LO.abs_yj1.s11000.tab.gz 8.40410784804E-03 8.36425912259E-03 8.39674412664E-03 8.32802351479E-03 8.39254570345E-03 8.28383188297E-03 8.52586272162E-03 8.39060906168E-03 8.44142281211E-03 8.40763901878E-03 8.45442052082E-03 8.31691008951E-03 8.35415208235E-03 8.46499017730E-03 8.28466684401E-03 8.35425182967E-03 8.29148757515E-03 8.48796556507E-03 8.34263617399E-03 8.32173794098E-03 8.23192318934E-03 8.30859165316E-03 8.52785972298E-03 8.10417664830E-03 8.25122799408E-03 8.27365619799E-03 8.42365672520E-03 8.20509112059E-03 8.70688949742E-03 8.08372276042E-03 8.36638823451E-03 8.61508875432E-03 8.51047986500E-03 8.53877605019E-03 8.53174726693E-03 8.44902257187E-03 8.48243123056E-03 8.36985560977E-03 8.39098382702E-03 8.33572346534E-03 8.21925843370E-03
../LO/LOjob/058/00/WpJ.WpJ_LO.LO.abs_yj1.s5800.tab.gz 8.29419027501E-03 8.31958253429E-03 8.34890656094E-03 8.40176325014E-03 8.30250762246E-03 8.41843468054E-03 8.51574679763E-03 8.26302916894E-03 8.37929845670E-03 8.42596691005E-03 8.45985495784E-03 8.29512814952E-03 8.31790298346E-03 8.30010056338E-03 8.44691292275E-03 8.22307015007E-03 8.25583480904E-03 8.27930823402E-03 8.34313105172E-03 8.50347688426E-03 8.52310863448E-03 8.53110374216E-03 8.31835412862E-03 8.68813376703E-03 8.51331162918E-03 8.62613909628E-03 8.57830977174E-03 7.78670434434E-03 8.33084731056E-03 8.49158777320E-03 8.38770732507E-03 7.17272570433E-03 8.44629454378E-03 8.45880178901E-03 8.65832803679E-03 8.25327439197E-03 8.39949622552E-03 8.43202975643E-03 8.51319518935E-03 8.48965315886E-03 8.42510495079E-03
../LO/LOjob/008/00/WpJ.WpJ_LO.LO.abs_yj1.s800.tab.gz 8.26883988516E-03 8.27440405229E-03 8.38216246032E-03 8.31296113179E-03 8.37268998709E-03 8.36236716523E-03 8.36926195822E-03 8.30383322605E-03 8.25764038950E-03 8.51371648486E-03 8.44421058968E-03 8.39339994306E-03 8.47778468760E-03 8.41258869671E-03 8.38326157694E-03 8.31587212058E-03 8.26475805707E-03 8.30166301621E-03 8.41516065339E-03 8.39156512894E-03 8.35247623890E-03 8.47360972846E-03 8.11695429468E-03 8.59906178329E-03 8.05424087969E-03 8.06550755646E-03 8.20274463264E-03 8.10397918731E-03 8.00862418031E-03 7.95890359958E-03 8.23037495173E-03 7.65412112036E-03 8.39442502232E-03 8.38952208173E-03 8.61688669004E-03 8.48579574614E-03 8.46184453422E-03 8.41152509026E-03 8.59172095025E-03 8.35389235296E-03 8.29764177587E-03
../LO/LOjob/046/00/WpJ.WpJ_LO.LO.abs_yj1.s4600.tab.gz 8.39930681530E-03 8.45772468777E-03 8.38865172858E-03 8.35574715239E-03 8.27974897198E-03 8.37771390509E-03 8.31772039273E-03 8.31696995349E-03 8.37977312861E-03 8.39755137746E-03 8.36030298006E-03 8.14389385735E-03 8.41497093189E-03 8.18949824481E-03 8.22326872540E-03 8.46461643206E-03 8.30899306945E-03 8.45002337679E-03 8.52985238549E-03 8.59154687257E-03 8.33182434917E-03 8.34047341822E-03 8.47478497064E-03 8.27597179853E-03 8.60058260324E-03 8.41086018539E-03 8.07205341586E-03 8.25911151296E-03 8.50671050710E-03 8.63753745148E-03 8.60632999251E-03 8.31071249252E-03 8.32534038503E-03 8.09250974816E-03 8.63207220703E-03 8.51134874969E-03 8.43177804791E-03 8.26748278106E-03 8.25445390929E-03 8.35264362901E-03 8.49201299086E-03
../LO/LOjob/088/00/WpJ.WpJ_LO.LO.abs_yj1.s8800.tab.gz 8.43130115257E-03 8.33105004846E-03 8.38549351752E-03 8.22909412776E-03 8.29225761362E-03 8.49210080188E-03 8.37388413244E-03 8.11525182526E-03 8.49952949083E-03 8.13978374222E-03 8.39397389819E-03 8.58412950021E-03 8.41051020738E-03 8.39147558571E-03 8.39697586045E-03 8.21091956301E-03 8.23559427224E-03 8.46599997326E-03 8.08215239936E-03 8.61501454370E-03 8.22702125224E-03 8.48155531493E-03 8.41442569336E-03 8.36888581922E-03 8.40829146225E-03 8.20052058757E-03 8.68277872112E-03 8.05470618287E-03 8.19348842735E-03 8.64090825002E-03 8.62096434657E-03 8.68572910393E-03 8.47610569674E-03 8.46614326452E-03 8.63445746411E-03 8.41872709915E-03 8.39254918919E-03 8.43299291455E-03 8.23491012925E-03 8.39407281848E-03 8.29378506804E-03
../LO/LOjob/038/00/WpJ.WpJ_LO.LO.abs_yj1.s3800.tab.gz 8.22592481048E-03 8.29606090426E-03 8.44576694993E-03 8.32643740216E-03 8.37542957580E-03 8.39170637745E-03 8.33583647751E-03 8.37559146525E-03 8.41861440534E-03 8.44383136540E-03 8.42185705985E-03 8.27915563279E-03 8.32409384968E-03 8.16935272537E-03 8.40088408144E-03 8.60161177612E-03 8.48472108549E-03 8.33584974479E-03 8.30111610352E-03 8.52811999588E-03 8.41164418803E-03 8.22264118417E-03 8.46125411538E-03 8.19486522432E-03 8.32147452629E-03 8.21694667544E-03 8.36139038947E-03 7.83689809352E-03 8.04813644694E-03 8.47046048510E-03 8.56134371204E-03 8.68905271052E-03 8.40408240146E-03 8.49962537305E-03 7.78415977346E-03 8.26243921473E-03 8.56817150261E-03 8.23131578341E-03 8.42375693859E-03 8.14196559466E-03 8.64495484581E-03
../LO/LOjob/109/00/WpJ.WpJ_LO.LO.abs_yj1.s10900.tab.gz 8.34765639387E-03 8.45189565410E-03 8.35661861833E-03 8.33679608310E-03 8.39661175577E-03 8.36458795561E-03 8.38625346157E-03 8.34390305163E-03 8.18754725782E-03 8.45807469213E-03 8.29540355335E-03 8.34041210110E-03 8.34448724963E-03 8.29068996579E-03 8.27489515448E-03 8.44353892577E-03 8.47449483743E-03 8.55110410407E-03 8.08737543962E-03 8.56714009693E-03 8.40744450219E-03 8.13733276983E-03 0.00000000000E+00 7.85251309206E-03 8.16102442995E-03 8.31088235119E-03 8.58296531111E-03 8.51429028981E-03 8.53319203967E-03 8.13303572448E-03 8.63067671958E-03 8.56378559569E-03 7.94104294776E-03 8.59755825581E-03 8.49553373458E-03 8.33950082693E-03 8.52979126495E-03 7.35828632429E-03 8.37364254816E-03 8.36933269274E-03 8.48674933406E-03
../LO/LOjob/034/00/WpJ.WpJ_LO.LO.abs_yj1.s3400.tab.gz 8.28667376987E-03 8.45905326631E-03 8.23886523872E-03 8.30445475283E-03 8.34722694436E-03 8.13609651828E-03 8.44233398892E-03 8.43997106429E-03 8.28225125117E-03 8.28969732677E-03 8.45920826854E-03 8.37213776035E-03 8.31683112890E-03 8.38729030798E-03 8.24421712116E-03 8.39560662516E-03 8.45729875525E-03 8.57938766483E-03 8.38294127904E-03 8.02702724609E-03 8.27476886582E-03 8.36753724859E-03 8.42271988589E-03 8.46985906628E-03 8.57519435602E-03 8.39995100785E-03 8.48583940416E-03 8.07272676258E-03 8.14509921547E-03 8.11157493219E-03 8.50087422168E-03 8.56377767600E-03 8.52419362349E-03 8.31393449673E-03 8.53726338127E-03 8.39057794431E-03 8.50896037308E-03 8.29435607897E-03 8.29733054039E-03 8.40781643884E-03 8.42328961685E-03
../LO/LOjob/076/00/WpJ.WpJ_LO.LO.abs_yj1.s7600.tab.gz 8.37990191005E-03 8.36158671019E-03 8.16385282386E-03 8.52864066863E-03 8.38459963953E-03 8.36108660526E-03 8.40027027418E-03 8.21984302511E-03 8.22353717324E-03 8.43548678107E-03 8.41085338237E-03 8.38182627933E-03 8.26030938398E-03 8.48630029629E-03 8.19159311339E-03 8.18872099558E-03 8.14472559432E-03 8.23691003098E-03 8.37798619570E-03 8.49830560197E-03 8.18724874669E-03 8.36469954791E-03 8.25651560274E-03 8.55125087673E-03 8.06767061657E-03 8.64491972510E-03 7.98913838271E-03 8.65569669110E-03 8.40025089293E-03 8.31849395809E-03 8.29883835390E-03 8.37177920889E-03 8.07012605719E-03 5.64926397629E-03 8.61522607290E-03 8.24176308693E-03 8.42758214003E-03 8.38356074347E-03 8.45763720751E-03 8.32560520178E-03 8.37081273894E-03
../LO/LOjob/072/00/WpJ.WpJ_LO.LO.abs_yj1.s7200.tab.gz 8.25990345279E-03 8.49341834898E-03 8.50244472209E-03 8.32153745712E-03 8.38383787130E-03 8.13180410988E-03 8.27711498875E-03 8.29537224579E-03 8.43785515962E-03 8.47235881006E-03 8.31102281019E-03 8.38430663187E-03 8.43413918999E-03 8.37201563610E-03 8.26911471939E-03 8.28437499558E-03 8.32556595228E-03 8.20739218551E-03 8.05420932786E-03 8.37756838769E-03 8.16423916350E-03 8.34890512625E-03 8.00116709067E-03 8.64405153053E-03 7.62141377908E-03 8.18273973202E-03 8.20813315437E-03 8.62328559809E-03 8.69071544512E-03 8.48311728910E-03 8.51999644461E-03 8.57844253503E-03 8.29016405045E-03 8.51392951301E-03 7.67686414064E-03 7.51444679385E-03 8.41001472615E-03 8.31882659213E-03 8.29081467115E-03 8.20877938119E-03 8.57859576294E-03
../LO/LOjob/026/00/WpJ.WpJ_LO.LO.abs_yj1.s2600.tab.gz 8.23517624788E-03 8.53435622307E-03 8.24898207155E-03 8.25871998145E-03 8.32134802453E-03 8.27820866422E-03 8.32530492925E-03 8.35276183412E-03 8.31427197561E-03 8.41364191921E-03 8.46903245477E-03 8.21827848796E-03 8.28326492094E-03 8.30710047888E-03 8.40598988088E-03 8.23913373249E-03 8.34551906133E-03 8.23080957400E-03 8.52719965591E-03 8.37273609974E-03 8.45494545456E-03 8.15198193310E-03 8.26837608037E-03 8.10844311521E-03 8.72635843744E-03 8.47958372756E-03 8.69759096566E-03 8.49037340419E-03 8.63857834588E-03 8.47762910196E-03 8.28192840374E-03 7.07897845744E-03 8.29433701794E-03 8.50331236435E-03 8.54959830107E-03 8.33579975709E-03 8.35947516056E-03 8.51550892654E-03 8.40256623853E-03 8.30525793588E-03 8.30763845132E-03
../LO/LOjob/022/00/WpJ.WpJ_LO.LO.abs_yj1.s2200.tab.gz 8.20099511148E-03 8.41385580663E-03 8.34509135986E-03 8.45631121173E-03 8.27276137692E-03 8.49548064578E-03 8.40545631664E-03 8.35809931236E-03 8.28374196480E-03 8.29605372446E-03 8.33174091002E-03 8.22386944244E-03 8.30836981607E-03 8.16599938666E-03 8.50054388307E-03 8.38511909937E-03 8.29480508084E-03 8.07782421425E-03 8.44974514701E-03 8.05068712790E-03 8.76393809037E-03 8.29263003548E-03 8.48116795718E-03 8.39850757411E-03 8.61817868726E-03 8.70500135797E-03 8.76351835649E-03 8.57402821957E-03 8.55852834844E-03 8.17442537143E-03 8.60339505231E-03 8.01668598399E-03 8.47126594234E-03 8.55539977529E-03 8.63002233073E-03 8.33076121113E-03 7.95443724572E-03 8.43651912960E-03 8.02861080211E-03 8.33074444626E-03 8.33735971094E-03
../LO/LOjob/064/00/WpJ.WpJ_LO.LO.abs_yj1.s6400.tab.gz 8.15948933668E-03 8.44997999214E-03 8.42488572786E-03 8.15655159861E-03 8.37756582926E-03 8.44939881435E-03 8.38979160545E-03 8.35478550951E-03 8.21476800617E-03 8.57154449106E-03 8.36901186597E-03 8.30551228842E-03 8.27172351506E-03 8.29539353208E-03 8.35277370061E-03 8.49583803344E-03 8.34251133767E-03 8.26403112252E-03 8.36032454907E-03 8.33389553880E-03 8.35840630460E-03 8.39120232741E-03 8.41718376192E-03 8.04575923799E-03 8.43084139932E-03 8.61326009504E-03 8.48990155904E-03 8.74801100313E-03 8.69011742054E-03 7.86555258536E-03 8.53011018371E-03 8.26499124740E-03 8.48026786128E-03 8.53831248663E-03 7.34135193814E-03 8.40992010247E-03 8.50181917373E-03 8.46684134233E-03 8.37797703518E-03 8.30041298019E-03 8.47579111781E-03
../LO/LOjob/060/00/WpJ.WpJ_LO.LO.abs_yj1.s6000.tab.gz 8.27583338929E-03 8.35989333844E-03 8.22667498515E-03 8.33692339888E-03 8.33891168060E-03 8.24715006461E-03 8.30298281097E-03 8.42443097546E-03 8.22039812926E-03 8.44502635151E-03 8.37796207565E-03 8.48721106373E-03 8.23714466328E-03 8.44887836768E-03 8.26974609480E-03 8.39567936786E-03 8.07239414700E-03 8.16547436131E-03 8.50496366864E-03 8.20823398940E-03 8.55788572793E-03 8.33647909738E-03 8.62222613148E-03 8.44995242788E-03 8.10375271843E-03 8.52969661770E-03 7.51414216604E-03 8.31802896852E-03 8.21741695383E-03 8.57279306605E-03 7.68264920109E-03 8.55486255477E-03 8.38844234376E-03 8.58580247835E-03 8.63652881991E-03 8.38505928528E-03 8.34189900185E-03 8.30753925061E-03 8.38188508107E-03 8.56416670651E-03 8.42874090584E-03
../LO/LOjob/010/00/WpJ.WpJ_LO.LO.abs_yj1.s1000.tab.gz 8.32275371774E-03 8.50495977546E-03 8.37033536500E-03 8.36104846621E-03 8.49515799254E-03 8.34050875139E-03 8.23805767896E-03 8.33764926641E-03 8.32224435552E-03 8.30683748547E-03 8.41321764796E-03 8.35348313068E-03 8.43320008429E-03 8.22378908374E-03 8.28487524736E-03 8.09580926477E-03 8.33544733001E-03 8.06147867005E-03 8.31572598269E-03 8.06065353218E-03 8.64708306148E-03 8.22128827202E-03 8.73892238036E-03 8.58387875310E-03 8.74255685433E-03 8.41065894366E-03 7.81525628838E-03 8.29953998351E-03 7.99060630938E-03 8.48650821485E-03 8.52616225465E-03 8.58949387613E-03 8.50819195353E-03 8.56235258352E-03 8.70810055997E-03 8.49319537834E-03 8.44880510940E-03 8.39234354805E-03 8.41691183083E-03 8.42614152919E-03 8.30242993420E-03
../LO/LOjob/052/00/WpJ.WpJ_LO.LO.abs_yj1.s5200.tab.gz 8.43915646225E-03 8.54419848945E-03 8.26342336958E-03 8.41371402723E-03 8.25699504362E-03 8.28629186255E-03 8.33529968598E-03 8.45316476372E-03 8.33088587442E-03 8.56063622658E-03 8.48422569129E-03 8.29923717082E-03 8.41424816486E-03 8.45811074021E-03 8.25283788134E-03 8.48648013112E-03 8.10991795617E-03 8.58187353141E-03 8.31090541268E-03 8.27803576239E-03 8.28392935189E-03 8.62968697414E-03 8.55141295437E-03 8.32330835430E-03 8.71971102134E-03 8.40933932865E-03 8.72154517465E-03 8.36135612708E-03 8.34217433242E-03 8.23437446129E-03 8.62812718308E-03 8.63716268958E-03 8.43166154764E-03 8.59466802798E-03 8.51749086115E-03 8.49229687487E-03 8.39998895933E-03 8.28382040267E-03 8.30120147138E-03 8.47848088237E-03 8.45094040714E-03
